kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
272,1782485216.610047,25.5392,0.1882,-2.07087,lidar,native_s2m,bnb,proximity,0.874
273,1782485217.027922,25.5159,0.0502,-1.81194,lidar,native_s2m,bnb,proximity,0.8459
274,1782485217.762843,25.5308,-0.2053,-1.60914,lidar,native_s2m,bnb,proximity,0.8877
275,1782485218.504294,25.51,-0.4551,-1.8474,lidar,native_s2m,bnb,proximity,0.7855
276,1782485218.813584,25.4612,-0.5491,-2.09436,lidar,native_s2m,bnb,proximity,0.8612
277,1782485219.232628,25.3811,-0.6515,-2.30573,lidar,native_s2m,bnb,proximity,0.879
278,1782485219.548319,25.2913,-0.6889,-2.56514,lidar,native_s2m,bnb,proximity,0.7794
279,1782485219.862942,25.2174,-0.7265,-2.80439,lidar,native_s2m,bnb,proximity,0.8485
280,1782485220.376022,25.0455,-0.7694,-3.02177,lidar,native_s2m,bnb,proximity,0.8498
281,1782485221.001625,23.2247,-1.6036,2.92081,lidar,native_s2m,bnb,proximity,0.8942
